,PC-1,PC-2,target
139,1.7726417759815376,0.3130673853924911,0
140,1.771257450766239,0.9365145411881045,0
141,1.3574773203629196,1.50825194325533,0
142,1.0801671564317508,1.9015960807523433,0
143,0.9092659209193865,1.7912657854418184,0
144,0.954307192834411,1.397993331953512,0
145,1.5435328634232608,0.6364228221275278,3
146,1.980199748399239,0.027804470000223437,3
147,2.17599542037025,-0.2501655754436313,3
148,2.2114290765182285,-0.20690369721188492,3
149,1.9108174883324562,0.21557799869504138,3
150,1.5814332492435919,0.6435807076856491,3
151,1.389265978713909,1.115893156024768,3
152,1.532687477682357,0.9269132127251037,3
153,1.7696674442020754,0.5115463204077129,3
154,1.8229974657174899,0.4125592083513868,3
155,1.6979010887181238,0.777186042852707,3
156,1.5437132388105221,1.1178597360083806,3
157,1.6267334579556008,1.0454577074488658,3
158,1.733770738523181,0.7981355814789266,3
159,1.6309020759489616,1.0982322462986358,3
160,1.1666687770946427,1.5416110452612497,3
161,0.6708039256256995,2.0840601211323886,3
162,0.05532488403105267,1.5967268339117637,3
163,0.46450295039644324,0.8755008592808303,3
164,1.4221635283141973,0.4517877429449117,0
165,1.431612357066774,0.5459160062240083,0
166,1.2140469365675899,1.118152473994216,3
167,0.9957202025470298,1.4289771138625573,3
168,0.7858168276079903,1.3640691896860964,3
169,0.6442510275338499,1.1455993092279915,0
170,0.12766799827938685,0.8405991174555851,0
171,0.23852564360866624,1.148552038249517,0
172,1.0768027971684124,1.370221264896325,0
173,1.272184178528343,1.2415731780332318,0
174,0.6843548206233513,0.8819649406090052,0
175,-0.28307661473561974,0.4152628940195995,0
176,-1.252379781363195,-0.12811046050686964,0
177,-1.5056178486208274,-0.36720927521290425,0
178,-1.0370076087830764,-0.17357669797104586,0
179,-0.8169700864525029,-0.0076347202708353466,0
180,-1.1044073710521174,-0.31235446454639326,0
181,-1.708639054756538,-0.5523433599956143,0
182,-1.762414665733754,-0.07880788343989352,0
183,-1.1167507946229738,0.9458079783682256,0
184,-0.32575272581657366,1.9177294078780327,0
185,0.07597840880183393,2.0123116922851554,0
186,0.09021322383183737,1.747883220591491,0
187,0.1014502243384073,1.410273956656963,0
188,0.19810258083682872,1.5289605633312089,0
189,0.3608279992890096,1.8084376796129928,0
190,0.39749368475289226,1.7715830181984227,0
191,0.4367306515018941,1.4166712113283173,0
192,0.6701836793122469,1.1295378678452876,0
193,1.1358431266098286,1.114442473268066,0
194,1.6554422403292677,0.9656872065948633,0
195,1.9514449572236297,0.7835341041815143,0
196,2.2509965043387363,0.45866098530554716,0
197,2.5248597656905263,0.1685985635051717,0
198,2.9000055829241713,-0.2664717627894392,0
199,3.040668693145683,-0.4359678181922154,0
200,2.819587261217038,-0.10087939838497897,0
201,2.557386199931511,0.15358133112495556,0
202,2.455225180586225,0.35485808174496636,0
203,2.375130212348158,0.6070192851879678,0
204,2.430716652190421,0.505483454204268,0
205,2.6724580800729805,0.13573523350972777,0
206,2.916813115895909,-0.31159416490617686,0
207,3.1298721549645485,-0.5566750452413503,0
208,3.2406494818409963,-0.7187875526395581,0
209,3.3120263499024465,-0.9700160000750719,0
210,3.3939785296474256,-1.1821328520948104,0
211,2.0128910045723947,-0.5456183311973847,0
212,0.37937388999894095,0.12087884133631122,0
213,0.9610691470197346,-0.010922409669028866,0
214,0.4907918415650126,0.16588814142027516,0
215,-0.7732716442683005,0.3857429358042116,0
216,-1.2670675453923992,0.004832514314086465,15
217,-1.8407428409683884,-0.28608176110515854,15
218,-2.0558374056884667,-0.418137206789754,15
219,-2.077326195979783,-0.42508218521712277,15
220,-2.1279861074463833,-0.46374842281473594,15
221,-1.878544671353596,-0.2691607360339671,15
222,-0.8674894467325308,0.22384112503776513,15
223,-0.7730715038370375,0.057671908269058915,15
224,-2.0769018270869317,-0.7172794527657265,15
225,-2.447337536234903,-0.11054277732807012,15
226,-2.179026954598502,0.3442403140878404,15
227,-1.954137123646745,-0.5266927246737015,15
228,-2.007241686580695,-0.6613196441983222,15
229,-2.203515040773712,-0.4270323715172857,15
230,-2.393473614306467,0.11482919302723346,15
231,-2.2737519720594217,0.7302180769465402,15
232,-2.2221751350232206,0.17274080402875405,15
233,-2.1596428321310546,-0.1228206770764732,15
234,-2.0420238133067397,-0.10810092715298202,15
235,-2.128575049968402,0.024234561204938332,15
236,-2.365754589932104,0.7217898390041761,15
237,-2.336901696837268,0.6895054655387962,15
238,-2.2398634927668724,0.32205586525069596,15
239,-2.2976840358819937,0.7000092437448275,15
240,-2.124989344858262,0.7898549278786543,0
241,-0.24088719672777364,0.7155471828414464,0
242,2.1520849159564603,0.1736210760426714,11
243,2.3378113704134162,0.47681544641913115,11
244,2.3706752635050075,0.3918057113935538,11
245,2.874682615113355,-0.3664367837235143,11
246,3.1073965767443195,-0.7269345605844126,11
247,3.073651355799888,-0.6842392879094255,11
248,2.9451261891690668,-0.4870016740264599,11
249,2.724857477956852,-0.03231477779865778,11
250,2.4842134576190236,0.34806730724741825,11
251,2.4578399976235685,0.31630961534754576,11
252,2.5313333537833946,0.12361989590531786,11
253,2.6256177993043432,0.10201336511210489,11
254,2.6559019113819105,0.21186564872021257,11
255,2.4037240020726576,0.4289549235694988,11
256,1.9023250978485382,1.1743003330006587,11
257,1.5913098551341112,1.5019037785396727,11
258,1.4598128925582163,1.845127607562163,11
259,1.2439254505064197,2.170779294864127,11
260,1.1367338362213952,2.2057316295569107,11
261,1.0704475925909178,2.2510185022064926,11
262,1.050133822491031,2.2000856655321654,11
263,0.8816895859924541,1.4365214652470581,0
264,0.7289680588129984,0.24445954939972586,0
265,0.9897395350563987,0.5680312391401451,0
266,1.250583620990635,1.0833058825667705,0
267,1.1304021324155293,1.3687379799324875,0
268,1.077649199554315,1.4406545226379859,0
269,1.1277583075138777,1.322549953593884,0
270,1.295295111483147,1.1227707777341762,0
271,1.3937014755493706,0.8622461697715504,0
272,1.4832088442947515,0.5468789154199344,0
273,1.5752989656500496,0.40908897187126186,0
274,1.5381619008922665,0.31394854023483787,0
275,1.4533205360985941,0.37370631292440626,0
276,1.5394599544305427,0.3036477695041805,0
277,1.7738890865929946,0.19633281791647036,0
278,1.641883210351038,0.4987203993929402,0
279,1.5625162467059435,0.7548692725399909,0
280,1.5234934530071704,0.8222281669639431,0
281,1.5229122232084333,0.6067579211902421,0
282,1.6635939902764179,0.2904694179876002,0
283,1.7452588945742649,0.11072474432818678,0
284,1.8963613009400717,0.14329860703456349,0
285,2.012714924305332,0.3778269907400233,0
286,1.9634786932072263,0.47489092931669963,0
287,1.9003428297461613,0.7038406211474074,0
288,1.7933848780118975,0.8287973282452038,0
289,1.674152019998628,0.5894332698385079,0
290,1.4674790485213787,0.9771684732407887,3
291,1.865955607666585,0.2093418973059056,3
292,2.0960448110866596,-0.07824388385889489,3
293,1.9939606757599684,0.13320194007090413,3
294,1.7182331428689324,0.41009510167976315,3
295,1.6088407041863255,0.6472440978574705,3
296,1.5751588928702367,0.6889953345170119,3
297,1.683055752457698,0.5367697777902667,3
298,1.9227837633031475,0.2086845943035673,3
299,1.9352938820087073,0.16498417627868986,3
300,1.8120157058193636,0.3927680463564837,3
301,1.6051945646683012,0.8806456697444048,3
302,1.5149770366082114,0.9791177085186132,3
303,1.756823999725485,0.4642506225329661,3
304,1.9375445317391926,0.3517935186658143,3
305,1.8033150253775199,0.8018231587963641,3
306,1.099462777607772,1.3503383358287895,3
307,0.2149180899392546,1.1156254200386686,3
308,0.9325088576909069,0.672630258175997,0
309,1.3194869011830448,0.5953136382244449,0
310,1.2080284326185806,1.015905978089165,3
311,1.3130201870839595,1.0560260339738716,3
312,1.3003739901624105,0.9539927025318524,3
313,1.1338566127785996,0.8975822435742399,3
314,0.9749068449248519,0.7407083943137817,0
315,0.4735790582843695,0.7192682642165473,0
316,0.7428131376354385,0.9576074688827302,0
317,1.0910392892721559,1.1011414094673089,0
318,1.2056935535346684,1.0035309176748943,12
319,1.328264421448949,0.83289403821543,12
320,1.1332435135317362,1.0119193457364504,12
321,0.9879226365752385,1.1838694122647495,0
322,0.6276933115166141,0.9254252770161784,0
323,-0.1744754402029666,0.15857958610105197,0
324,-1.2266492616357254,-0.253854648019025,0
325,-1.6007572874930238,0.17564995640340728,0
326,-1.0895370755952165,0.07671087184786983,0
327,-0.9724001117799925,-0.12640895086112428,0
328,-1.2921267838047752,-0.531550330561809,0
329,-1.817809091778019,-0.7706749497425333,0
330,-1.8444069166283732,-0.15137245993899714,0
331,-1.2173925047355216,0.863698428422682,0
332,-0.4775514599002975,1.7771751591676346,0
333,0.057074411746847145,1.9718876085045152,0
334,0.12549587882616223,1.7738652559109336,0
335,0.07455506077210304,1.4461422383693872,0
336,0.19110691760146373,1.5387796290422615,0
337,0.37447899678986424,1.8069105690755842,0
338,0.40954669312663045,1.8578860100908474,0
339,0.4160939115552542,1.508195675826605,0
340,0.6675777724502552,0.9687712658696273,0
341,1.1671019262616693,0.8093335573381314,0
342,1.7578044378216706,0.7286987553797959,0
343,2.256879820271924,0.32177605926436503,0
344,2.6201989458480837,-0.024419719940179,0
345,2.730710904906929,-0.06684218301621418,0
346,2.6253035553407877,0.09675419510885747,0
347,2.4517656258273113,0.30876603545925485,0
348,2.1246384090339983,0.9365644166202522,0
349,2.077685894093211,0.9867929117985551,0
350,2.299476812577849,0.415552469576451,0
351,2.4795111842526616,0.2586149291598894,0
352,2.657198368268213,0.17576620182477273,0
353,2.946435369883802,-0.1680861235413301,0
354,3.1153201625536915,-0.6000014741776974,0
355,3.1127603527859056,-0.8413204925514863,0
356,2.1406261558431825,-0.5541829313405016,0
357,0.5216416715190096,0.097088231854298,0
358,0.6257186698546304,0.012368966438552913,0
359,-0.35794296805005765,-0.07333245446258027,0
360,-1.8302777651585969,-0.2208939443168057,0
361,-2.046200444554384,-0.022848610264213212,15
362,-1.8795284904419647,0.048694700705425316,15
363,-1.8744444838500693,-0.2205415659784524,15
364,-1.9218822525670993,-0.39029446270265944,15
365,-1.6948924498308775,-0.2959362983060525,15
366,-1.3801176834274782,0.16757683165386708,15
367,-0.9380469460888855,0.4839057717070767,15
368,-1.2174499131808794,-0.396166467643921,15
369,-2.2213928972228354,-1.3475525169288007,15
370,-2.461159837308818,-0.4469340715649535,15
371,-1.994461672316571,0.7982219716188866,15
372,-0.8877597651110174,0.6060802128076459,15
373,-0.5370005424562908,0.07882958854169385,15
374,-1.0940723511402604,-0.23188785780994453,15
375,-1.5436538152772976,-0.07992171047892573,15
376,-1.998368386756497,1.177000458154624,15
377,-1.6665287806755167,2.745988838188205,15
378,-1.0439425206139434,2.312898830805434,15
379,-1.429278450925802,0.9790863903696417,15
380,-2.2706045367408225,-0.06831370118415885,15
381,-2.4978366060167008,0.21484644906992317,15
382,-2.497338021386151,0.44269405310057186,15
383,-2.4392320048712666,0.8167288575614172,15
384,-2.3306727344307188,0.597725981072834,15
385,-2.1016755705540624,0.2608280719978273,0
386,-0.28545809663587185,0.10721075822124401,0
387,2.289339484069732,-0.1654067283270076,11
388,2.560812950801051,0.18863547303454764,11
389,2.6084955764470186,0.15528370035131184,11
390,3.1233339422733084,-0.7343343423163687,11
391,3.4046172069085,-1.111150233509755,11
392,3.4879355221369512,-1.2058526257368878,11
393,3.460135413338926,-1.1629659935045678,11
394,3.317034072516658,-0.8832236293751122,11
395,2.895657058543668,-0.3503406658154163,11
396,2.618902516390951,0.05470363563093711,11
397,2.5790665589380244,0.06278885942749819,11
398,2.595870870666114,0.19932000524673213,11
399,2.49718860879115,0.3400500543523001,11
400,2.2700222898549334,0.712989645758251,11
401,1.6659667528280342,1.470744344534995,11
402,1.3033688060834014,2.124222382969975,11
403,1.2250643555335832,2.179920899527438,11
404,1.1301629538354048,2.226347933489005,11
405,1.0073496478511432,2.235640338664488,11
406,1.0013230709720422,2.2619048649343743,11
407,1.0143890196554406,2.222074360362911,11
408,0.8765924924813473,1.5407760835286939,0
409,0.5039642753934387,0.48221269608407685,0
410,0.577214162101418,0.6226858241564391,0
411,0.8411611397137513,1.4098555427879218,0
412,0.7031537653133622,2.018328284133044,0
413,0.7330247673597746,2.098120126772085,0
414,1.003682958925603,1.689497670220626,0
415,1.3578221163270885,1.2570774485720648,0
416,1.4876273173530694,1.0171540921925237,0
417,1.5599412987862544,0.9339091386917477,0
418,1.6591598126744942,0.7271777045102337,0
419,1.5666329312556564,0.7464282279142613,0
420,1.4491938883296374,0.6825777697353059,0
421,1.6102618518490486,0.36236635666843464,0
422,2.4971478912612466,-0.04269857435495108,0
423,2.3805137434254484,0.35962304756506275,0
424,1.9000021322800549,0.8945339672980315,0
425,1.7705339927882533,0.930877488686429,0
426,2.062258264253883,0.4936235000237398,0
427,2.400478801570341,0.04802752732242312,0
428,2.1686532136507313,0.09792508607986379,0
429,1.8290222752532566,0.3890200620506672,0
430,1.8851959038068378,0.6834769304814987,0
431,1.889265708182781,0.8799175235603429,0
432,1.737533109242133,1.1737423835768386,0
433,1.4363206024516868,1.4130708104977838,0
434,1.1279208678306052,1.3748256899032019,0
435,1.4758874027055726,1.1374140089727562,3
436,1.7754130430452792,0.37806979946020147,3
437,1.978830085217402,0.11466902644387782,3
438,1.762477915920332,0.3088665490762146,3
439,1.5543615149369854,0.5774623046727425,3
440,1.5654773366305417,0.6907052639491233,3
441,1.635041658505421,0.6312590783333335,3
442,1.7057057050375901,0.5491020338435694,3
443,1.8275567811153772,0.2944793926367667,3
444,1.9053005441129105,0.16004382763683145,3
445,1.8858155320746146,0.16617763634142627,3
446,1.6953934661389347,0.44588144619124787,3
447,1.6278168233584254,0.598809485747443,3
448,1.827356041006063,0.3243934904540879,3
449,1.962825588878458,0.16522222091743705,3
450,1.8734666643532076,0.4099769632085951,3
451,1.1865189157701335,0.7751484221746722,3
452,0.3037278042705892,0.7870980177766403,0
453,0.9780943031167774,0.8909341027917702,0
454,1.1224091075493514,1.1506140921465422,3
455,1.145866597985664,1.029489090194826,3
456,1.4718273934292883,0.6276527971761361,3
457,1.6263096291193577,0.37691478998707384,3
458,1.5248535881092176,0.3581435518889763,3
459,1.2974983315045905,0.43444992348277095,0
460,0.5439307773124001,0.47444572727895,0
461,0.611226888328558,0.7725604135714955,0
462,1.1235043446848239,1.0183540681329257,0
463,1.039459848166005,1.169850690676227,12
464,1.049722746046304,1.188630370651339,12
465,1.1300915720216356,1.1007655908373153,12
466,1.3704332650582836,0.9227123348687838,12
467,1.4741288995570985,0.8112894411184842,12
468,1.5666968493330762,0.617124615784181,12
469,1.4722077397187865,0.4626712448041762,0
470,0.5916394117639344,0.37614442612948823,0
471,-0.3123345970120942,0.20500364348161634,0
472,-1.0320016318625511,-0.26397018851802406,0
473,-1.359174726600272,-0.5787527912963949,0
474,-1.146914802093275,-0.5008296303568966,0
475,-0.9299808118682943,-0.35660211760185134,0
476,-1.1221958905697298,-0.3327281038696882,0
477,-1.6581912849784683,-0.2765662438961792,0
478,-1.6140474040790505,0.3695551218902095,0
479,-0.9417093516545838,1.2182796213726945,0
480,-0.27548659188643243,1.942097818689334,0
481,0.029106520802627794,1.976381638152781,0
482,0.10279512210383049,1.6136749383896125,0
483,0.07524712565310081,1.332451688984068,0
484,0.10394452080024497,1.5031565971749619,0
485,0.26958376973867665,1.8067795308491494,0
486,0.30940811456958595,1.8014670626600482,0
487,0.379025208180478,1.4331021679593485,0
488,0.7596377858659572,0.6972172834560897,0
489,1.5131981386838989,0.3589059511064354,0
490,2.1408623315477264,0.24360076861045551,0
491,2.4254732769252296,0.1460789561375571,0
492,2.3490499628527948,0.3095141671331887,0
493,1.966620433700675,1.109089995248935,0
494,1.8644251325118866,1.3096583733587184,0
495,2.1909936588349495,0.5385479936328214,0
496,2.4190404883004857,0.14161730008111395,0
497,2.52953349427684,0.16278463744299163,0
498,2.674994692189865,-0.008058866411494616,0
499,2.841014621623642,-0.2732920664581165,0
500,2.8081996660604567,-0.5599919287805196,0
501,2.041888486741621,-0.23937785503914827,0
502,0.9176506499020312,0.2692264119860311,0
503,0.8400877239595242,0.15251330483029024,0
504,-0.4756174418386225,0.21197680815811903,0
505,-1.6878552624459149,-0.046307234321566706,0
506,-2.080364648708138,-0.29798011959679693,15
507,-2.0392532667916137,-0.4772935301492953,15
508,-1.9709219142282859,-0.06160484991953093,15
509,-1.733086346769633,-0.12189687363845852,15
510,-1.1193569392812086,-0.3450411331231544,15
511,0.44497706468102616,0.41162025637855554,15
512,0.21943077362925142,0.6539119121880224,15
513,-0.9268918169401088,0.1097785362055283,15
514,-1.9208897628765065,-0.7967718414177424,15
515,-2.3569075254651564,-0.7282509422441648,15
516,-2.211684486027986,-0.3274561078074537,15
517,-1.642631607172546,0.32921587362239624,15
518,-1.3285503957105342,0.4421437678946147,15
519,-1.554894257487728,0.44041485048115264,15
520,-1.7716489332133796,0.6249966666629116,15
521,-2.097865841859914,0.790867166483119,15
522,-2.1099884630656116,1.3476559148908458,15
523,-1.546477061532886,0.39677986400293025,15
524,-1.7272191064372309,-0.4141479621500553,15
525,-2.3911043321511594,-0.10041594479050975,15
526,-2.528744532288875,0.1928765407656461,15
527,-2.5164171355678002,0.14290909562536153,15
528,-2.4327111577019043,0.5442629403744583,15
529,-2.352624051118311,0.8205572617917631,15
530,-2.0950935907802744,0.6489161933413121,0
531,0.008512174979738107,0.1790850018296677,0
532,2.6082567688962164,-0.4629462812529612,11
533,2.8131252971647025,-0.15091691644204247,11
534,2.8733355362590745,-0.16789570711876858,11
535,3.306411668324889,-0.8895123461925084,11
536,3.615937668267606,-1.3826336212491956,11
537,3.7388211563523113,-1.5423012764998467,11
538,3.7801254944357274,-1.5698398218499274,11
539,3.6983754191488316,-1.375468119268984,11
540,3.3049563318847306,-0.8806266011412328,11
541,2.767448804416546,-0.094730063277303,11
542,2.4591570732003523,0.3429793017437604,11
543,2.4384012012333254,0.41550954315016353,11
544,2.409353501764381,0.4024387213050938,11
545,2.2867741982350167,0.6736119464139712,11
546,1.675201220082008,1.4662788951319934,11
547,1.1751381556436409,2.1886498685491937,11
548,0.9922438036279544,2.216566522447397,11
549,0.9697483092295832,2.238019638586332,11
550,1.001559504790007,2.1823614708522068,11
551,0.9928911444111324,2.21214648319555,11
552,1.0833190605198073,2.068290811956658,11
553,0.9516104926562625,0.9565777630800346,0
554,0.5081113007789589,0.2263784537052415,0
555,0.8636251527111828,0.571693697470622,0
556,1.023559571741626,1.4119670587759618,0
557,0.6836061759353411,2.1719293471907264,0
558,0.6974989057305384,2.258221776399647,0
559,0.9791289480802574,1.7900519231401466,0
560,1.4328235243009402,1.2041518572687335,0
561,1.5908271569179728,0.8758588277785926,0
562,1.5671759359600657,0.8674598495031423,0
563,1.6026160640652238,0.8124082223862927,0
564,1.5409814310857366,0.8171306270789362,0
565,1.4442185630941262,0.7507015308405788,0
566,1.5093436899603083,0.5151473219921046,0
567,2.393440114846716,-0.00841945294705661,0
568,2.5887372331912224,0.03016256972527661,0
569,2.3914646589334723,0.22591031786451704,0
570,2.4612865000729913,0.04403103995168076,0
571,2.615091047669217,-0.24309094996164243,0
572,2.715394977463127,-0.42224136776715276,0
573,2.3207577325223463,-0.21009715408306387,0
574,1.8205903044339826,0.30736112115702147,0
575,1.9080181212684204,0.6464873482940262,0
576,1.930502318288267,0.8257462300071342,0
577,1.789632185210249,1.0235124983266424,0
578,1.5425229680297732,1.0951407125133557,0
579,1.323775431572016,1.132725489969266,0
580,1.8437599689204776,0.504447567441075,3
581,2.033191878365029,0.04456758073421921,3
582,2.0032975093226266,0.07166135594624523,3
583,1.8121450404619017,0.30064363676977296,3
584,1.6618897671795079,0.4889690000948369,3
585,1.5047463029918515,0.6065128304104502,3
586,1.4081632131273236,0.7751772026951854,3
587,1.570769100066456,0.6502694747799086,3
588,1.7179057381191372,0.4383442435417191,3
589,1.7789300833727268,0.44507447394399624,3
590,1.6993544267997152,0.4402355491478437,3
591,1.640380289300916,0.5039817112995685,3
592,1.70201231776973,0.39199961769412706,3
593,1.8772960758979043,0.19377329996705048,3
594,2.0035130940053247,0.21911603129522345,3
595,1.85570026405983,0.3830574974093508,3
596,0.7836615146288946,0.6289203012728326,0
597,0.04909237442551947,0.941293097315448,0
598,0.7357855434410762,1.5658361912288759,0
599,0.8395390647281747,1.6362344740948216,3
600,1.1809877872049788,1.114944156851072,3
601,1.5323352250053013,0.5863454677250725,3
602,1.6911081264073393,0.2815736738438805,3
603,1.7459845849148148,0.1777889436760504,3
604,1.5509586953619614,0.20313199612649235,0
605,0.26089657749177597,0.18204568156286813,0
606,-0.2661280517782991,0.5584603010252044,0
607,0.9787661773978111,1.1659429554566292,0
608,1.1987793164786698,1.461005981380715,12
609,1.1476337594975339,1.5936036192744354,12
610,1.1526581456854397,1.4853534111829763,12
611,1.2965339768557835,1.330954531368939,12
612,1.526385477117986,1.0421105960692494,12
613,1.729186501845837,0.6330132586007639,12
614,1.867024181962393,0.4968087359917712,12
615,1.641081697643519,0.49172492298254766,12
616,1.2688840765325808,0.6025692220158801,12
617,1.1994248564356809,0.7428570179717959,0
618,0.9376970332530761,0.5921219509525274,0
619,-0.03684686965526786,0.008906602686060573,0
620,-0.9588357309438374,-0.771684814133356,0
621,-1.2018445798539088,-0.5513056232571806,0
622,-0.8472739643089474,0.01549859506721592,0
623,-0.7986239359377674,-0.04227643010471468,0
624,-1.246571294901546,-0.18161648268737451,0
625,-1.7524174847525906,-0.12187072756561476,0
626,-1.6870775708125476,0.21570892407075057,0
627,-1.1603174781991552,0.8420424989274508,0
628,-0.4541825708337002,1.654222026380994,0
629,-0.055230525585152686,1.9296424382655895,0
630,-0.1643767663541163,1.6169945151469098,0
631,-0.21116608534397519,1.364450844761765,0
